MD-MVM Id,Nationellt övervakningsstations-ID,Övervakningsstation,Stationskoordinat N/X,Stationskoordinat E/Y,Län,Kommun,MS_CD C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,SeasonType,Season,Season priority,Season cleaning,Max provdjup (m),TOC (mg/l C),DOC (mg/l C),Tot-N_ps (µg/l N),Tot-N_TNb (µg/l N),Abs_F 254 (/5cm),Abs_F 365 (/5cm),Abs_F 420 (/5cm),Abs_F 436 (/m),Abs_OF 420 (/5cm),Turb_FNU (FNU),Kfyll (µg/l),pH,Kond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Syrgashalt (mg/l O2),Siktdjup (m),Siktdjup med kikare (m),Siktdjup utan kikare (m),Vattentemperatur (°C)
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,896284,2020-10-12,2020,10,12,1,4,1,0,0.5,4.2,,,182,0.461,0.067,0.026,0.42,,0.43,1.1,6.75,2.95,0.11,0.13,0.057,0.07,0.012,0.08744534666,0.034,0.0084,9,7,0.5,3.8,1.9,14,25,,9.81,,6.7,,10.9
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,937947,2021-02-15,2021,2,15,1,1,1,0,0.5,5.7,5.1,,364,0.725,0.125,0.046,0.7,,0.48,1.1,6.57,3.66,0.11,0.15,0.065,0.083,0.015,0.09785550697,0.042,0.0095,28,146,0.5,4.4,3.1,45,69,,11.28,,,6,1.5
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,969522,2021-04-20,2021,4,20,1,2,1,0,0.5,4.4,4.2,,265,0.627,0.106,0.039,0.6,,0.37,1,6.42,2.9,0.1,0.12,0.055,0.07,0.011,0.0853633146,0.034,0.0079,11,113,0.5,2.5,2.5,32,55,,11.15,,6.4,,7
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,1018642,2021-08-22,2021,8,22,1,3,1,0,0.5,5.4,5.2,,204,0.664,0.109,0.041,0.64,,0.76,3.2,6.78,2.83,0.107,0.13,0.057,0.07,0.012,0.08119925047,0.034,0.0084,10,1,0.5,5.3,1.7,39,51,,9.27,,3.7,,15.9
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,1022724,2021-10-12,2021,10,12,1,4,1,0,0.5,5.4,5,,222,0.7,0.118,0.045,0.7,,0.6,1.6,6.67,2.88,0.109,0.13,0.056,0.07,0.012,0.08119925047,0.034,0.0079,23,15,0.5,3.8,1.9,36,54,,9.89,,,,10.6
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,1052188,2022-02-16,2022,2,16,1,1,1,0,0.5,5.4,,,280,0.775,0.135,0.052,0.8,,0.55,1,6.51,3.33,0.116,0.14,0.061,0.078,0.013,0.08744534666,0.039,0.0089,33,97,0.5,3,3.1,42,68,,11.28,,,6,1.9
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,1057498,2022-04-10,2022,4,10,1,2,1,0,0.5,2.2,,,186,0.254,0.036,0.013,0.2,,0.41,5.5,6.51,1.47,0.048,0.055,0.023,0.035,0.0061,0.03539454508,0.019,0.004,31,84,0.5,2.9,1.2,18,24,,10.57,,,5,3.3
54,262403,Spjutsjön,6722638,524356,Dalarnas län,Falun,WA42559716,1085271,2022-08-14,2022,8,14,1,3,1,0,0.5,4.5,,,173,0.482,0.07,0.028,0.46,,0.48,0.8,6.92,2.85,0.114,0.13,0.054,0.07,0.011,0.08119925047,0.034,0.0089,8,0.5,0.5,3,1.7,15,28,,9.9,,5.8,,20.6
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22528,2001-02-13,2001,2,13,1,1,1,0,0.5,17.6,,769,,,,0.276,,0.344,,1,6.57,12.3,0.709,0.848,0.212,0.217,0.038,0.181,0.171,0.0068,15,273,9,34,5.38,881,,590,5.35,1,,,0.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22529,2001-04-11,2001,4,11,1,2,1,0,0.5,14.5,,697,,,,0.216,,0.332,,15,6.66,13.5,0.887,0.968,0.224,0.243,0.038,0.167,0.173,0.0074,16,76,17,64,4.52,1009,,470,6.62,1.1,,,5.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22530,2001-08-13,2001,8,13,1,3,1,0,0.5,13.7,,574,,,,0.103,,0.174,,22.4,7.63,14.6,0.955,0.998,0.235,0.271,0.033,0.163,0.196,0.0084,6,4,4,34,3.18,102,,30,9.35,1.7,,,17.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22531,2001-10-24,2001,10,24,1,4,1,0,0.5,12,,488,,,,0.102,,0.17,,19.4,7.25,14.4,0.974,0.985,0.232,0.297,0.037,0.156,0.204,0.0079,4,3,5,32,2.3,176,,75,9.8,1.8,,,7.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22532,2002-02-13,2002,2,13,1,1,1,0,0.5,14,,879,,,,0.398,,0.404,,3,6.2,6.2,0.222,0.358,0.116,0.131,0.032,0.089,0.133,0.004,27,205,12,46,4.49,1073,,1120,7.8,2.4,,,1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22533,2002-04-16,2002,4,16,1,2,1,0,0.5,13.4,,693,,,,0.217,,0.359,,26.7,7.17,13.9,0.964,1.009,0.225,0.248,0.043,0.136,0.171,0.0074,11,32,50,76,4.67,1054,,590,10.4,1.3,,,6.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22534,2002-08-21,2002,8,21,1,3,1,0,0.5,12.7,,681,,,,0.108,,0.137,,6.5,7.58,14.5,1.055,1.027,0.227,0.276,0.034,0.126,0.196,0.0079,2,5,4,23,2.63,154,,25,9.67,2.5,,,24
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22535,2002-10-18,2002,10,18,1,4,1,0,0.5,13.6,,638,,,,0.127,,0.166,,10.2,7.52,15.1,1.178,1.101,0.231,0.283,0.036,0.099,0.2,0.0063,22,11,7,27,2.81,306,,40,9.12,1.9,,,5.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22536,2003-02-13,2003,2,13,1,1,1,0,0.5,12.9,,659,,,,0.129,,0.154,,4.5,6.87,16.6,1.24,1.178,0.25,0.316,0.046,0.126,0.232,0.0058,18,266,12,25,3.63,350,,40,5.14,1.5,,,0.7
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22537,2003-04-15,2003,4,15,1,2,1,0,0.5,12.4,,632,,,,0.138,,0.17,,7.8,7.56,15.4,1.183,1.11,0.233,0.32,0.042,0.13,0.216,0.004,10,6,16,40,2.9,187,,11,12.6,2,,,2
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22538,2003-08-21,2003,8,21,1,3,1,0,0.5,14.1,,878,,,,0.095,,0.152,,19.7,7.66,15.5,1.133,1.075,0.238,0.329,0.04,0.129,0.299,0.0079,4,4,6,16,1.21,223,,24,8.28,2,,,20
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22539,2003-10-28,2003,10,28,1,4,1,0,0.5,13.7,,700,,,,0.069,,0.118,,8.2,7.53,15.7,1.115,1.071,0.237,0.342,0.041,0.139,0.212,0.0079,32,17,3,15,0.3,177,,44,10.86,1.7,,,2.7
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22540,2004-02-17,2004,2,17,1,1,1,0,0.5,27.4,,1651,,,,0.335,,0.48,,4.8,6.62,20.1,1.023,1.195,0.331,0.418,0.064,0.405,0.286,0.0089,83,747,11,34,5.12,841,,,7.72,1.5,,,1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22541,2004-04-14,2004,4,14,1,2,1,0,0.5,12.6,,806,,,,0.158,,0.345,,7.9,6.81,14.7,0.968,0.967,0.222,0.294,0.046,0.175,0.239,0.0074,34,281,27,55,5.13,1027,,,,1.1,,,3.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22542,2004-08-17,2004,8,17,1,3,1,0,0.5,11.1,,462,,,,0.096,,0.129,,13.5,7.44,15.3,1.062,1.015,0.222,0.329,0.039,0.153,0.251,0.0079,10,1,7,29,2.94,108,,,7.64,2,,,21.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22543,2004-10-28,2004,10,28,1,4,1,0,0.5,11.6,,456,,,,0.07,,0.113,,10.8,7.34,15.3,1.05,0.981,0.223,0.34,0.041,0.157,0.226,0.0074,13,14,4,23,2.04,132,,,9.91,2.2,,,7.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22544,2005-02-15,2005,2,15,1,1,1,0,0.5,13.1,,672,,,,0.12,,0.188,,2.5,6.75,15.7,1.049,1.055,0.252,0.343,0.05,0.167,0.25,0.0079,34,215,11,26,2.8,357,,,3.95,1.5,,,0.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22545,2005-04-14,2005,4,14,1,2,1,0,0.5,12.3,,583,,,,0.16,,0.311,,9.8,6.98,14.7,1.029,1.023,0.236,0.301,0.045,0.148,0.227,0.0068,15,257,31,102,3.85,936,,,9.76,1.3,,,5.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22546,2005-08-16,2005,8,16,1,3,1,0,0.5,10.6,,599,,,,0.102,,0.15,,12.3,7.51,15.1,1.093,1.082,0.233,0.32,0.037,0.136,0.214,0.0079,6,2,6,40,2.49,160,,,8.1,2.2,,,19.3
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22547,2005-11-09,2005,11,9,1,4,2,0,0.5,12.3,,645,,,,0.079,,0.127,,10.2,7.56,15.5,1.104,1.098,0.24,0.327,0.041,0.142,0.283,0.0074,54,56,6,22,1.39,205,,,9.23,2.2,,,6.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22548,2006-02-14,2006,2,14,1,1,1,0,0.5,11.3,,604,,,,0.09,,0.114,,0.3,7.03,17,1.199,1.175,0.255,0.358,0.046,0.159,0.251,0.0079,15,219,7,18,1.98,145,,,7.19,1.8,,,0.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22549,2006-05-02,2006,5,2,1,2,2,0,0.5,12.5,,675,,,,0.126,,0.228,,21.5,7.17,15.1,1.073,0.988,0.213,0.315,0.044,0.143,0.233,0.0074,21,58,22,55,4.74,508,,,14.42,1.5,,,8.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22550,2006-08-15,2006,8,15,1,3,1,0,0.5,12.9,,623,,,,0.083,,0.15,,16.6,7.46,15.7,1.142,1.125,0.237,0.334,0.042,0.145,0.269,0.0084,9,1,6,41,1.59,196,,,7.47,1.7,,,21.4
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22551,2006-11-08,2006,11,8,1,4,2,0,0.5,16,,751,,,,0.132,,0.207,,10.2,7.26,15.4,1.033,1.05,0.233,0.322,0.048,0.148,0.28,0.0079,55,46,7,36,2.51,335,,,9.93,1.7,,,4.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22552,2007-02-28,2007,2,28,1,1,1,0,0.5,16.5,,,1035,,,0.249,,0.345,,1.6,6.95,14,0.892,0.972,0.219,0.261,0.043,0.151,0.267,0.0068,10,332,21,34,5.64,748,,,,0.8,,,0.6
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22553,2007-04-12,2007,4,12,1,2,1,0,0.5,17,,,818,,,0.221,,0.332,,17.3,7.27,13.8,0.916,0.989,0.216,0.279,0.045,0.136,0.204,0.0068,7,183,12,45,5.98,816,,,,1.2,,,6.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22554,2007-08-21,2007,8,21,1,3,1,0,0.5,15.4,,,814,,,0.109,,0.194,,33.7,7.65,15.6,1.1,1.082,0.222,0.311,0.041,0.122,0.222,0.0079,7,1,7,71,4.08,209,,,,1.5,,,19.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22555,2007-10-24,2007,10,24,1,4,1,0,0.5,13.5,,,627,,,0.087,,0.134,,14.2,7.51,15.5,1.072,1.078,0.22,0.313,0.043,0.127,0.254,0.0079,7,10,4,19,1.53,120,,,,2.4,,,7.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22556,2008-02-21,2008,2,21,1,1,1,0,0.5,17.5,,,964,,,0.201,,0.308,,11.9,6.72,12,0.702,0.817,0.209,0.23,0.036,0.163,0.182,0.0068,8,294,12,34,5.27,818,,,,0.8,,,3
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22557,2008-04-14,2008,4,14,1,2,1,0,0.5,15.3,,,615,,,0.167,,0.287,,11.8,7.26,14.4,0.945,1.004,0.224,0.248,0.039,0.158,0.238,0.0074,10,73,13,47,6.03,886,,,,1.2,,,4.7
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22558,2008-08-18,2008,8,18,1,3,1,0,0.5,18.7,,,1527,,,0.099,,0.166,,24.6,7.48,14.9,1.014,1.024,0.234,0.276,0.037,0.153,0.213,0.0084,8,2,3,42,2.86,211,,,,2,,,18
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22559,2008-10-28,2008,10,28,1,4,1,0,0.5,16.8,,,604,,,0.098,,0.171,,14.8,7.67,15.2,1.029,1.038,0.236,0.283,0.039,0.153,0.258,0.0068,3,1,3,28,1.88,99,,,,1.7,,,7.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22560,2009-02-11,2009,2,11,1,1,1,0,0.5,21.2,,,978,,,0.242,,0.334,,1.7,6.77,14.8,0.966,0.949,0.245,0.256,0.045,0.148,0.232,0.0079,8,236,17,37,,581,,,,1,,,1.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22561,2009-04-15,2009,4,15,1,2,1,0,0.5,19.5,,,821,,,0.214,,0.369,,28.8,6.79,13.6,0.947,0.915,0.216,0.227,0.038,0.123,0.215,0.0074,8,68,24,98,,1100,,,,1.3,,,8.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22562,2009-08-12,2009,8,12,1,3,1,0,0.5,18.5,,,714,,,0.16,,0.215,,20.3,7.41,13.7,0.969,1.015,0.214,0.251,0.035,0.106,0.216,0.0084,9,2,4,30,3.03,220,,,,1.7,,,21.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22563,2009-10-21,2009,10,21,1,4,1,0,0.5,14.6,,,638,,,0.142,,0.195,,6,7.35,14.2,1.024,0.962,0.219,0.253,0.037,0.1,0.227,0.0079,50,44,8,37,3.62,320,,,,2.2,,,6
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22564,2010-03-09,2010,3,9,1,1,2,0,0.5,19.9,,,978,,,0.191,,0.24,2.6,0.4,6.98,15.3,1.075,1.09,0.239,0.278,0.046,0.112,0.241,0.0079,12,234,9,28,5.59,360,,,,0.9,,,0.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22565,2010-04-20,2010,4,20,1,2,1,0,0.5,17.7,,,914,,,0.205,,0.36,9,3.7,6.81,14.3,0.999,1.002,0.212,0.244,0.04,0.101,0.213,0.0068,58,214,46,75,6.23,990,,,,1.2,,,6.2
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22566,2010-08-26,2010,8,26,1,3,1,0,0.5,16.8,,,847,,,0.109,,,3,19.7,7.38,15.1,1.086,0.965,0.213,0.253,0.035,0.1,0.239,0.0089,68,16,9,55,3.32,310,,,,1.9,,,18.3
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22567,2010-10-20,2010,10,20,1,4,1,0,0.5,14.4,,,682,,,0.099,,,2.3,16.4,7.5,15,1.076,0.988,0.213,0.268,0.037,0.106,0.247,0.0079,9,6,5,23,1.81,170,,,,2.1,,,5.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22568,2011-02-22,2011,2,22,1,1,1,0,0.5,18.6,,,830,,,0.216,,,5.2,0.4,6.7,15.3,1.023,1.019,0.24,0.274,0.04,0.127,0.225,0.0079,14,193,15,29,4.51,680,,,,,,,0.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,22569,2011-05-09,2011,5,9,1,2,2,0,0.5,14,,,562,,,0.166,,,2.1,6.8,7.7,14.9,1.069,1.021,0.223,0.261,0.04,0.11,0.233,0.0079,2,5,19,44,4.66,570,,,,,,,14
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278809,2011-08-22,2011,8,22,1,3,1,0,0.5,13.8,,,589,,,0.089,,,5.2,19.4,7.48,15.4,1.104,1.048,0.24,0.289,0.041,0.109,0.255,0.0089,4,1,2,41,2.94,180,,,,1.8,,,18.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278808,2011-10-17,2011,10,17,1,4,1,0,0.5,14.4,,,691,,,0.099,,,3.7,10.4,7.41,15.3,1.062,1.012,0.235,0.289,0.04,0.117,0.258,0.0084,24,13,5,27,3.69,210,,,,1.8,,,8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278436,2012-02-08,2012,2,8,1,1,1,0,0.5,18.7,,,920,,,0.219,,,6.6,1.8,6.87,14,0.912,0.909,0.223,0.253,0.039,0.122,0.241,0.0079,7,238,8,26,5.77,500,,,,,,,1.4
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278437,2012-04-11,2012,4,11,1,2,1,0,0.5,15.6,,,800,,,0.19,,,6,22,7.11,13.7,0.924,0.864,0.2,0.227,0.034,0.109,0.226,0.0074,9,77,21,44,5.71,560,,,,1.1,,,5.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278438,2012-08-15,2012,8,15,1,3,1,0,0.5,16.3,,,745,,,0.137,,,4.7,,7.97,14,1.004,0.951,0.213,0.251,0.03,0.08,0.232,0.0079,8,1,4,43,4.09,260,,,,1.6,,,20.4
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,278435,2012-10-09,2012,10,9,1,4,1,0,0.5,17.3,,,822,,,0.216,,,1.9,5.1,7.11,13.7,1.003,0.966,0.211,0.249,0.036,0.068,0.223,0.0079,67,31,10,34,5,530,,,,1.5,,,10.2
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,244698,2013-02-19,2013,2,19,1,1,1,0,0.5,19,,,885,3.389,0.69,0.263,4.1,,4.7,0.25,6.81,13.23,0.955,0.895,0.201,0.221,0.0377,0.075,0.206,0.0074,8,259,18,35,6,640,270,,6.86,,,0.9,2.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,244740,2013-05-02,2013,5,2,1,2,2,0,0.5,18.8,,,839,3.229,0.654,0.254,3.98,,6.7,11,6.96,14.4,0.999,0.942,0.209,0.226,0.0404,0.075,0.204,0.0068,51,166,43,80,6.42,1300,340,,6.67,,,1,7.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,244869,2013-08-19,2013,8,19,1,3,1,0,0.5,17.4,,,718,2.487,0.432,0.159,2.42,,3.3,43,7.67,14.5,1.088,1.03,0.233,0.267,0.0381,0.062,0.23,0.0084,7,0.5,7,52,4.05,670,48,,8.81,,,2,19.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,244918,2013-10-14,2013,10,14,1,4,1,0,0.5,15.1,,,665,2.221,0.377,0.139,2.14,,1.8,11,7.42,14.9,1.104,0.978,0.223,0.267,0.0382,0.061,0.238,0.0089,19,8,5,30,4.23,480,45,,8.75,,,1.9,10
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,239417,2014-02-25,2014,2,25,1,1,1,0,0.5,16.6,,,800,2.78,0.535,0.205,3.22,,8.5,7.2,6.6,11.2,0.624,0.708,0.181,0.21,0.0312,0.136,0.191,0.0063,6,240,8,30.8,5.4,650,430,,9.15,,,,2.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,239486,2014-04-24,2014,4,24,1,2,1,0,0.5,16.2,,,705,2.367,0.445,0.173,2.7,,6.5,49,7.56,13.6,0.882,0.9,0.205,0.248,0.0363,0.14,0.227,0.0074,8,21,8,42.5,5.2,640,380,,12.3,,1,,11.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,240326,2014-08-18,2014,8,18,1,3,1,0,0.5,16.5,,,827,2.035,0.324,0.119,1.8,,4.9,42,7.37,14.4,1.028,1,0.217,0.267,0.035,0.102,0.252,0.0079,8,1.5,1.5,75.8,4.2,250,20,,8.55,,,1.6,20.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,248078,2014-10-23,2014,10,23,1,4,1,0,0.5,13.2,,,585,1.94,0.333,0.125,1.9,,3.2,12,7.28,15,1.051,1.02,0.225,0.282,0.0375,0.094,0.266,0.0079,15,24,1.5,27.7,4.8,360,64,,9.17,,,,8.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,284322,2015-02-25,2015,2,25,1,1,1,0,0.5,17.8,,,897,2.477,0.468,0.173,2.68,,4.4,1.1,6.84,15.1,1.028,0.989,0.228,0.276,0.0396,0.108,0.265,0.0084,11,219,8,25.1,5.8,570,240,,6.45,,,,2.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,302501,2015-04-29,2015,4,29,1,2,1,0,0.5,15.9,,,786,2.323,0.438,0.168,2.6,,2.7,14,7.56,15,1.048,1.02,0.218,0.267,0.0386,0.11,0.254,0.0074,12,19,6,44.6,5.6,520,160,,,,,1.6,10.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,342239,2015-08-27,2015,8,27,1,3,1,0,0.5,17,,,1030,2.142,0.365,0.135,2.06,,3.5,69,7.39,15.3,1.1,1.04,0.226,0.284,0.0348,0.083,0.267,0.0079,62,3,2,48.4,4.2,330,24,,8.33,,,1.35,20
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,351634,2015-10-15,2015,10,15,1,4,1,0,0.5,14,,,670,1.908,0.323,0.118,1.8,,4.6,21,7.49,15.4,1.093,1,0.223,0.29,0.0374,0.088,0.268,0.0079,7,1.5,4,28.5,3.5,370,32,,9.4,,,1.05,8.5
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,383281,2016-02-23,2016,2,23,1,1,1,0,0.5,17,,,1000,2.424,0.448,0.17,2.64,,8,,6.92,14.8,0.985,0.9,0.21,0.26,0.038,0.113,0.262,0.0074,17,297,6,28.4,5.4,770,520,,8.71,,,1.3,2.6
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,478815,2016-04-22,2016,4,22,1,2,1,0,0.5,14.2,,,666,1.965,0.345,0.128,2,,2.8,13,7.44,15.7,1.09,1,0.22,0.28,0.041,0.1097230897,0.2716,0.0068,6,18,2,43.7,4.6,380,100,,11.46,,,2.1,8.4
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,524752,2016-08-18,2016,8,18,1,3,1,0,0.5,14.4,,,702,1.627,0.241,0.087,1.3,,5.4,14,7.77,16.7,1.165,1,0.22,0.31,0.038,0.1061836352,0.31,0.0074,6,3,2,40.6,2.4,270,42,,10.11,,,1.4,16.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,544001,2016-10-19,2016,10,19,1,4,1,0,0.5,13.8,,,864,1.52,0.212,0.074,1.1,,2.2,11,7.39,16.7,1.2,1,0.23,0.32,0.038,0.1041016032,0.31,0.0084,129,60,3,29.2,2.1,160,47,,8.68,,,2.2,8.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,607465,2017-02-07,2017,2,7,1,1,1,0,0.5,14.5,,,959,2.037,0.339,0.126,2,,3.2,5.6,6.81,17,1.1,1.1,0.25,0.34,0.046,0.1374141162,0.31,0.0074,8,379,6,22.8,4,300,230,,8.17,,,1.75,2.3
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,627702,2017-04-19,2017,4,19,1,2,1,0,0.5,14.3,,,657,1.693,0.28,0.104,1.6,,2.2,25,7.65,16.6,1.13,1.1,0.23,0.32,0.038,0.13116802,0.31,0.0068,8,1.5,5,36.6,3.5,350,86,,12.52,,,1.7,6.9
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,688803,2017-08-16,2017,8,16,1,3,1,0,0.5,14,,,681,1.508,0.208,0.074,1.1,,2.8,11,7.43,17.7,1.2,1.1,0.24,0.34,0.041,0.1249219238,0.34,0.0079,42,4,4,36.8,1.8,210,48,,7.53,,,1.7,19.1
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,703816,2017-10-13,2017,10,13,1,4,1,0,0.5,12.8,,,629,1.325,0.182,0.064,0.96,,3.3,13,7.38,17,1.16,1.1,0.23,0.33,0.041,0.1249219238,0.34,0.0089,69,15,6,29.4,0.8,170,77,,8.7,,,1.8,10
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,720478,2018-02-20,2018,2,20,1,1,1,0,0.5,19.6,,,953,2.988,0.586,0.22,3.42,,5.2,0.6,6.66,14.3,0.882,0.95,0.21,0.27,0.036,0.1353320841,0.26,0.0074,12,223,9,32.1,4.8,530,320,,4.44,,,0.9,1.2
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,730972,2018-04-25,2018,4,25,1,2,1,0,0.5,17.7,,,1190,2.473,0.481,0.184,2.88,,7.5,27,6.81,15.1,1.01,1,0.21,0.27,0.041,0.1145117635,0.27,0.0068,25,79,37,108,5,1000,290,,6.25,,,1.2,10.8
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,748749,2018-08-24,2018,8,24,1,3,1,0,0.5,15.2,,,668,1.845,0.279,0.1,1.5,,2.3,,7.52,16.4,1.11,1.1,0.23,0.31,0.038,0.1145117635,0.31,0.0095,10,1.5,6,38.3,2.3,260,34,,7.91,,,,19
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,756774,2018-10-18,2018,10,18,1,4,1,0,0.5,13.4,,,666,1.631,0.232,0.082,1.2,,3.1,10,7.52,16.2,1.07,1,0.22,0.31,0.041,0.1249219238,0.31,0.0074,19,33,1,27.3,1,140,53,,9.68,,,1.9,10.7
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,770210,2019-02-15,2019,2,15,1,1,1,0,0.5,13.2,,,797,1.618,0.22,0.076,1.1,,1.5,2,7.04,17.7,1.14,1.1,0.25,0.33,0.043,0.1499063086,0.34,0.0074,9,237,5,18.4,1.4,77,13,,8.38,,,3,1.7
55,258179,Edasjön,6633334,662893,Uppsala län,Knivsta,WA97078589,777061,2019-04-12,2019,4,12,1,2,1,0,0.5,13.7,,,786,1.903,0.321,0.119,1.8,,5,16,7.25,15.8,0.983,1,0.22,0.29,0.038,0.197793046,0.31,0.0074,7,112,6,35.8,3.2,280,110,,11.76,,,1.4,3.5
