Date,"Total
vattenföring
[m³/s]","Total
stationskorrigerad
vattenföring
[m³/s]","Total
naturlig
vattenföring
[m³/s]","Lokal
vattenföring
[m³/s]","Vattendragstemperatur
[°C]",7-day Avg Total Vattenföring,30-day Avg Total Vattenföring,7-day Avg Lokal Vattenföring,30-day Avg Lokal Vattenföring,MD-MVM Id,Temp 1w avg,Temp 2w avg,Temp 4w avg,Temp 12w avg,Temp 52w avg,Precip 1w avg,Precip 2w avg,Precip 4w avg,Precip 12w avg,Precip 52w avg
2010-08-05,0.012,0.012,0.012,0.007,20.4,0.013,0.01296666667,0.01757142857,0.008633333333,54,,,,,,,,,,
2010-08-06,0.011,0.011,0.011,0.006,20.6,0.01285714286,0.01266666667,0.01485714286,0.008666666667,54,,,,,,,,,,
2010-08-07,0.01,0.01,0.01,0.004,20.8,0.01228571429,0.01236666667,0.01114285714,0.008666666667,54,,,,,,,,,,
2010-08-08,0.01,0.01,0.01,0.005,20.9,0.01171428571,0.01213333333,0.008428571429,0.008733333333,54,,,,,,,,,,
2010-08-09,0.01,0.01,0.01,0.006,20.8,0.01114285714,0.01196666667,0.006714285714,0.008833333333,54,,,,,,,,,,
2010-08-10,0.01,0.01,0.01,0.006,21,0.01071428571,0.01183333333,0.006,0.008866666667,54,17.98571429,17.80714286,18.00714286,16.49404762,4.676373626,,,,,
2010-08-11,0.009,0.009,0.009,0.005,20.9,0.01028571429,0.01166666667,0.005571428571,0.008933333333,54,,,,,,,,,,
2010-08-12,0.009,0.009,0.009,0.004,21.2,0.009857142857,0.0115,0.005142857143,0.008733333333,54,,,,,,,,,,
2010-08-13,0.008,0.008,0.008,0.004,21.6,0.009428571429,0.0113,0.004857142857,0.008733333333,54,,,,,,,,,,
2010-08-14,0.007,0.007,0.007,0.004,22.1,0.009,0.01106666667,0.004857142857,0.008733333333,54,,,,,,,,,,
2010-08-15,0.007,0.007,0.007,0.003,22.1,0.008571428571,0.01086666667,0.004571428571,0.0087,54,,,,,,,,,,
2010-08-16,0.006,0.006,0.006,0.003,21.3,0.008,0.0106,0.004142857143,0.008233333333,54,,,,,,,,,,
2010-08-17,0.006,0.006,0.006,0.004,20.6,0.007428571429,0.0103,0.003857142857,0.0081,54,,,,,,,,,,
2010-08-18,0.008,0.008,0.008,0.027,20,0.007285714286,0.01013333333,0.007,0.0088,54,,,,,,,,,,
2010-08-19,0.011,0.011,0.011,0.023,19.4,0.007571428571,0.0101,0.009714285714,0.0094,54,,,,,,,,,,
2010-08-20,0.011,0.011,0.011,0.017,18.8,0.008,0.0101,0.01157142857,0.009833333333,54,,,,,,,,,,
2010-08-21,0.01,0.01,0.01,0.012,18.9,0.008428571429,0.0101,0.01271428571,0.0101,54,,,,,,,,,,
2010-08-22,0.01,0.01,0.01,0.008,18.9,0.008857142857,0.0101,0.01342857143,0.01023333333,54,,,,,,,,,,
2010-08-23,0.01,0.01,0.01,0.008,18.6,0.009428571429,0.01013333333,0.01414285714,0.01036666667,54,,,,,,,,,,
2010-08-24,0.011,0.011,0.011,0.016,18.1,0.01014285714,0.01016666667,0.01585714286,0.01063333333,54,,,,,,,,,,
2010-08-25,0.012,0.012,0.012,0.024,17.6,0.01071428571,0.0102,0.01542857143,0.01123333333,54,,,,,,,,,,
2010-08-26,0.012,0.012,0.012,0.02,16.7,0.01085714286,0.01026666667,0.015,0.01173333333,54,,,,,,,,,,
2010-08-27,0.012,0.012,0.012,0.015,16,0.011,0.01036666667,0.01471428571,0.01206666667,54,,,,,,,,,,
2010-08-28,0.012,0.012,0.012,0.012,15.5,0.01128571429,0.01043333333,0.01471428571,0.01196666667,54,,,,,,,,,,
2010-08-29,0.012,0.012,0.012,0.01,14.9,0.01157142857,0.01043333333,0.015,0.01146666667,54,,,,,,,,,,
2010-08-30,0.012,0.012,0.012,0.009,14.3,0.01185714286,0.01036666667,0.01514285714,0.01076666667,54,,,,,,,,,,
2010-08-31,0.012,0.012,0.012,0.011,14.2,0.012,0.0103,0.01442857143,0.01033333333,54,,,,,,,,,,
2010-09-01,0.011,0.011,0.011,0.009,14,0.01185714286,0.0102,0.01228571429,0.01003333333,54,,,,,,,,,,
2010-09-02,0.011,0.011,0.011,0.008,13.5,0.01171428571,0.01013333333,0.01057142857,0.009933333333,54,,,,,,,,,,
2010-09-03,0.01,0.01,0.01,0.007,12.9,0.01142857143,0.01006666667,0.009428571429,0.0099,54,,,,,,,,,,
2010-09-04,0.01,0.01,0.01,0.006,12.6,0.01114285714,0.01,0.008571428571,0.009866666667,54,,,,,,,,,,
2010-09-05,0.01,0.01,0.01,0.005,12.7,0.01085714286,0.009966666667,0.007857142857,0.009833333333,54,,,,,,,,,,
2010-09-06,0.009,0.009,0.009,0.005,13.3,0.01042857143,0.009933333333,0.007285714286,0.009866666667,54,,,,,,,,,,
2010-09-07,0.008,0.008,0.008,0.004,13.4,0.009857142857,0.009866666667,0.006285714286,0.009833333333,54,,,,,,,,,,
2010-09-08,0.008,0.008,0.008,0.004,13.5,0.009428571429,0.0098,0.005571428571,0.009766666667,54,,,,,,,,,,
2010-09-09,0.007,0.007,0.007,0.003,13.7,0.008857142857,0.0097,0.004857142857,0.009666666667,54,,,,,,,,,,
2010-09-10,0.007,0.007,0.007,0.003,13.8,0.008428571429,0.009633333333,0.004285714286,0.0096,54,,,,,,,,,,
2010-09-11,0.007,0.007,0.007,0.004,13.9,0.008,0.009566666667,0.004,0.0096,54,,,,,,,,,,
2010-09-12,0.007,0.007,0.007,0.003,14.5,0.007571428571,0.009533333333,0.003714285714,0.009566666667,54,,,,,,,,,,
2010-09-13,0.006,0.006,0.006,0.003,14.6,0.007142857143,0.0095,0.003428571429,0.009533333333,54,,,,,,,,,,
2010-09-14,0.006,0.006,0.006,0.003,14.4,0.006857142857,0.009466666667,0.003285714286,0.009533333333,54,,,,,,,,,,
2010-09-15,0.006,0.006,0.006,0.003,14.1,0.006571428571,0.009466666667,0.003142857143,0.009533333333,54,,,,,,,,,,
2010-09-16,0.006,0.006,0.006,0.004,13.4,0.006428571429,0.009466666667,0.003285714286,0.009533333333,54,,,,,,,,,,
2010-09-17,0.007,0.007,0.007,0.004,13.2,0.006428571429,0.009433333333,0.003428571429,0.008766666667,54,,,,,,,,,,
2010-09-18,0.007,0.007,0.007,0.004,12.8,0.006428571429,0.0093,0.003428571429,0.008133333333,54,,,,,,,,,,
2010-09-19,0.007,0.007,0.007,0.004,12.6,0.006428571429,0.009166666667,0.003571428571,0.0077,54,,,,,,,,,,
2010-09-20,0.007,0.007,0.007,0.008,12.2,0.006571428571,0.009066666667,0.004285714286,0.007566666667,54,,,,,,,,,,
2010-09-21,0.008,0.008,0.008,0.014,11.8,0.006857142857,0.009,0.005857142857,0.007766666667,54,,,,,,,,,,
2010-09-22,0.008,0.008,0.008,0.013,11.5,0.007142857143,0.008933333333,0.007285714286,0.007933333333,54,,,,,,,,,,
2010-09-23,0.008,0.008,0.008,0.01,11.9,0.007428571429,0.008833333333,0.008142857143,0.007733333333,54,,,,,,,,,,
2010-09-24,0.012,0.012,0.012,0.06,12.2,0.008142857143,0.008833333333,0.01614285714,0.008933333333,54,,,,,,,,,,
2010-09-25,0.021,0.021,0.021,0.139,11.4,0.01014285714,0.009133333333,0.03542857143,0.0129,54,,,,,,,,,,
2010-09-26,0.032,0.032,0.032,0.144,10.8,0.01371428571,0.0098,0.05542857143,0.0172,54,,,,,,,,,,
2010-09-27,0.039,0.039,0.039,0.113,10.2,0.01828571429,0.0107,0.07042857143,0.02056666667,54,,,,,,,,,,
2010-09-28,0.044,0.044,0.044,0.088,9.5,0.02342857143,0.01176666667,0.081,0.02316666667,54,,,,,,,,,,
2010-09-29,0.047,0.047,0.047,0.07,9.1,0.029,0.01293333333,0.08914285714,0.0252,54,,,,,,,,,,
2010-09-30,0.048,0.048,0.048,0.056,8.7,0.03471428571,0.01413333333,0.09571428571,0.0267,54,,,,,,,,,,
2010-10-01,0.048,0.048,0.048,0.046,8.3,0.03985714286,0.01536666667,0.09371428571,0.02793333333,54,,,,,,,,,,
2010-10-02,0.047,0.047,0.047,0.038,8.2,0.04357142857,0.01656666667,0.07928571429,0.02893333333,54,,,,,,,,,,
2010-10-03,0.046,0.046,0.046,0.033,8.4,0.04557142857,0.01776666667,0.06342857143,0.0298,54,,,,,,,,,,
2010-10-04,0.044,0.044,0.044,0.028,8.9,0.04628571429,0.0189,0.05128571429,0.03053333333,54,,,,,,,,,,
2010-10-05,0.042,0.042,0.042,0.023,9.1,0.046,0.01996666667,0.042,0.03113333333,54,,,,,,,,,,
2010-10-06,0.041,0.041,0.041,0.02,9.2,0.04514285714,0.02103333333,0.03485714286,0.03163333333,54,,,,,,,,,,
2010-10-07,0.04,0.04,0.04,0.027,9.5,0.044,0.0221,0.03071428571,0.0324,54,,,,,,,,,,
2010-10-08,0.038,0.038,0.038,0.025,9.5,0.04257142857,0.0231,0.02771428571,0.0331,54,,,,,,,,,,
2010-10-09,0.037,0.037,0.037,0.021,9.1,0.04114285714,0.0241,0.02528571429,0.0337,54,,,,,,,,,,
2010-10-10,0.035,0.035,0.035,0.019,8.5,0.03957142857,0.02503333333,0.02328571429,0.03423333333,54,,,,,,,,,,
2010-10-11,0.034,0.034,0.034,0.017,7.7,0.03814285714,0.02593333333,0.02171428571,0.03466666667,54,,,,,,,,,,
2010-10-12,0.032,0.032,0.032,0.017,7.1,0.03671428571,0.02676666667,0.02085714286,0.03513333333,54,,,,,,,,,,
2010-10-13,0.031,0.031,0.031,0.016,6.8,0.03528571429,0.0276,0.02028571429,0.03556666667,54,,,,,,,,,,
2010-10-14,0.03,0.03,0.03,0.015,6.7,0.03385714286,0.0284,0.01857142857,0.03596666667,54,,,,,,,,,,
2010-10-15,0.028,0.028,0.028,0.014,5.5,0.03242857143,0.02913333333,0.017,0.03633333333,54,,,,,,,,,,
2010-10-16,0.027,0.027,0.027,0.014,4.8,0.031,0.02983333333,0.016,0.03666666667,54,,,,,,,,,,
2010-10-17,0.026,0.026,0.026,0.013,4.7,0.02971428571,0.03046666667,0.01514285714,0.03696666667,54,,,,,,,,,,
2010-10-18,0.025,0.025,0.025,0.013,5,0.02842857143,0.03106666667,0.01457142857,0.03726666667,54,,,,,,,,,,
2010-10-19,0.026,0.026,0.026,0.018,5.2,0.02757142857,0.0317,0.01471428571,0.03773333333,54,3.714285714,5.121428571,6.632142857,11.76428571,4.775549451,,,,,
2010-10-20,0.028,0.028,0.028,0.032,4.2,0.02714285714,0.0324,0.017,0.03853333333,54,,,,,,,,,,
2010-10-21,0.028,0.028,0.028,0.03,2.6,0.02685714286,0.03306666667,0.01914285714,0.03906666667,54,,,,,,,,,,
2010-10-22,0.028,0.028,0.028,0.028,1.8,0.02685714286,0.03373333333,0.02114285714,0.03956666667,54,,,,,,,,,,
2010-10-23,0.028,0.028,0.028,0.026,1,0.027,0.0344,0.02285714286,0.0401,54,,,,,,,,,,
2010-10-24,0.028,0.028,0.028,0.024,0.6,0.02728571429,0.03493333333,0.02442857143,0.0389,54,,,,,,,,,,
2010-10-25,0.027,0.027,0.027,0.022,0.4,0.02757142857,0.03513333333,0.02571428571,0.035,54,,,,,,,,,,
2010-10-26,0.027,0.027,0.027,0.021,0.2,0.02771428571,0.03496666667,0.02614285714,0.0309,54,,,,,,,,,,
2010-10-27,0.027,0.027,0.027,0.02,0.4,0.02757142857,0.03456666667,0.02442857143,0.0278,54,,,,,,,,,,
2010-10-28,0.027,0.027,0.027,0.02,1.4,0.02742857143,0.034,0.023,0.02553333333,54,,,,,,,,,,
2010-10-29,0.027,0.027,0.027,0.022,1.8,0.02728571429,0.03333333333,0.02214285714,0.02393333333,54,,,,,,,,,,
2010-10-30,0.027,0.027,0.027,0.026,2.7,0.02714285714,0.03263333333,0.02214285714,0.02293333333,54,,,,,,,,,,
2010-10-31,0.026,0.026,0.026,0.022,3.5,0.02685714286,0.0319,0.02185714286,0.02213333333,54,,,,,,,,,,
2010-11-01,0.026,0.026,0.026,0.019,3.8,0.02671428571,0.0312,0.02142857143,0.0215,54,,,,,,,,,,
2010-11-02,0.026,0.026,0.026,0.018,3.5,0.02657142857,0.03053333333,0.021,0.021,54,,,,,,,,,,
2010-11-03,0.029,0.029,0.029,0.051,3.9,0.02685714286,0.03003333333,0.02542857143,0.02176666667,54,,,,,,,,,,
2010-11-04,0.033,0.033,0.033,0.07,3.7,0.02771428571,0.02973333333,0.03257142857,0.02333333333,54,,,,,,,,,,
2010-11-05,0.036,0.036,0.036,0.06,3,0.029,0.02956666667,0.038,0.02466666667,54,,,,,,,,,,
2010-11-06,0.037,0.037,0.037,0.051,2.3,0.03042857143,0.02946666667,0.04157142857,0.02546666667,54,,,,,,,,,,
2010-11-07,0.038,0.038,0.038,0.044,1.2,0.03214285714,0.02946666667,0.04471428571,0.0261,54,,,,,,,,,,
2010-11-08,0.039,0.039,0.039,0.039,0,0.034,0.02953333333,0.04757142857,0.0267,54,,,,,,,,,,
2010-11-09,0.04,0.04,0.04,0.036,0,0.036,0.0297,0.05014285714,0.02726666667,54,,,,,,,,,,
2010-11-10,0.041,0.041,0.041,0.034,0,0.03771428571,0.02993333333,0.04771428571,0.02783333333,54,,,,,,,,,,
2010-11-11,0.041,0.041,0.041,0.032,0,0.03885714286,0.03023333333,0.04228571429,0.02833333333,54,,,,,,,,,,
2010-11-12,0.041,0.041,0.041,0.029,0,0.03957142857,0.03056666667,0.03785714286,0.02876666667,54,,,,,,,,,,
2010-11-13,0.041,0.041,0.041,0.031,0,0.04014285714,0.03093333333,0.035,0.0293,54,,,,,,,,,,
2010-11-14,0.04,0.04,0.04,0.03,0,0.04042857143,0.03133333333,0.033,0.02983333333,54,,,,,,,,,,
2010-11-15,0.04,0.04,0.04,0.03,0,0.04057142857,0.03176666667,0.03171428571,0.03036666667,54,,,,,,,,,,
2010-11-16,0.04,0.04,0.04,0.033,0,0.04057142857,0.03223333333,0.03128571429,0.03103333333,54,,,,,,,,,,
2010-11-17,0.039,0.039,0.039,0.03,0,0.04028571429,0.0327,0.03071428571,0.0316,54,,,,,,,,,,
2010-11-18,0.038,0.038,0.038,0.028,0,0.03985714286,0.0331,0.03014285714,0.03193333333,54,,,,,,,,,,
2010-11-19,0.037,0.037,0.037,0.026,0,0.03928571429,0.0334,0.02971428571,0.03173333333,54,,,,,,,,,,
2010-11-20,0.037,0.037,0.037,0.024,0,0.03871428571,0.0337,0.02871428571,0.03153333333,54,,,,,,,,,,
2010-11-21,0.036,0.036,0.036,0.023,0,0.03814285714,0.03396666667,0.02771428571,0.03136666667,54,,,,,,,,,,
2010-11-22,0.035,0.035,0.035,0.021,0,0.03742857143,0.0342,0.02642857143,0.0312,54,,,,,,,,,,
2010-11-23,0.034,0.034,0.034,0.02,0,0.03657142857,0.0344,0.02457142857,0.03106666667,54,,,,,,,,,,
2010-11-24,0.033,0.033,0.033,0.019,0,0.03571428571,0.0346,0.023,0.03096666667,54,,,,,,,,,,
2010-11-25,0.032,0.032,0.032,0.018,0,0.03485714286,0.03476666667,0.02157142857,0.03086666667,54,,,,,,,,,,
2010-11-26,0.031,0.031,0.031,0.018,0,0.034,0.0349,0.02042857143,0.0308,54,,,,,,,,,,
2010-11-27,0.031,0.031,0.031,0.017,0,0.03314285714,0.03503333333,0.01942857143,0.0307,54,,,,,,,,,,
2010-11-28,0.03,0.03,0.03,0.016,0,0.03228571429,0.03513333333,0.01842857143,0.0305,54,,,,,,,,,,
2010-11-29,0.029,0.029,0.029,0.016,0,0.03142857143,0.0352,0.01771428571,0.03016666667,54,,,,,,,,,,
2010-11-30,0.028,0.028,0.028,0.015,0,0.03057142857,0.03526666667,0.017,0.02993333333,54,,,,,,,,,,
2010-12-01,0.027,0.027,0.027,0.015,0,0.02971428571,0.0353,0.01642857143,0.0298,54,,,,,,,,,,
2010-12-02,0.026,0.026,0.026,0.014,0,0.02885714286,0.0353,0.01585714286,0.02966666667,54,,,,,,,,,,
2010-12-03,0.026,0.026,0.026,0.014,0,0.02814285714,0.0352,0.01528571429,0.02843333333,54,,,,,,,,,,
2010-12-04,0.025,0.025,0.025,0.013,0,0.02728571429,0.03493333333,0.01471428571,0.02653333333,54,,,,,,,,,,
2010-12-05,0.025,0.025,0.025,0.013,0,0.02657142857,0.03456666667,0.01428571429,0.02496666667,54,,,,,,,,,,
2010-12-06,0.024,0.024,0.024,0.012,0,0.02585714286,0.03413333333,0.01371428571,0.02366666667,54,,,,,,,,,,
2010-12-07,0.024,0.024,0.024,0.012,0,0.02528571429,0.03366666667,0.01328571429,0.0226,54,,,,,,,,,,
2010-12-08,0.023,0.023,0.023,0.012,0,0.02471428571,0.03313333333,0.01285714286,0.0217,54,,,,,,,,,,
2010-12-09,0.022,0.022,0.022,0.011,0,0.02414285714,0.03253333333,0.01242857143,0.02086666667,54,,,,,,,,,,
2010-12-10,0.021,0.021,0.021,0.011,0,0.02342857143,0.03186666667,0.012,0.0201,54,,,,,,,,,,
2010-12-11,0.021,0.021,0.021,0.01,0,0.02285714286,0.0312,0.01157142857,0.01936666667,54,,,,,,,,,,
2010-12-12,0.02,0.02,0.02,0.01,0,0.02214285714,0.0305,0.01114285714,0.01873333333,54,,,,,,,,,,
2010-12-13,0.02,0.02,0.02,0.01,0,0.02157142857,0.0298,0.01085714286,0.01803333333,54,,,,,,,,,,
2010-12-14,0.019,0.019,0.019,0.009,0,0.02085714286,0.0291,0.01042857143,0.01733333333,54,,,,,,,,,,
2010-12-15,0.019,0.019,0.019,0.009,0,0.02028571429,0.0284,0.01,0.01663333333,54,,,,,,,,,,
2010-12-16,0.019,0.019,0.019,0.009,0,0.01985714286,0.0277,0.009714285714,0.01583333333,54,,,,,,,,,,
2010-12-17,0.02,0.02,0.02,0.008,0,0.01971428571,0.02706666667,0.009285714286,0.0151,54,,,,,,,,,,
2010-12-18,0.02,0.02,0.02,0.008,0,0.01957142857,0.02646666667,0.009,0.01443333333,54,,,,,,,,,,
2010-12-19,0.02,0.02,0.02,0.008,0,0.01957142857,0.0259,0.008714285714,0.01383333333,54,,,,,,,,,,
2010-12-20,0.02,0.02,0.02,0.008,0,0.01957142857,0.02533333333,0.008428571429,0.0133,54,,,,,,,,,,
2010-12-21,0.019,0.019,0.019,0.007,0,0.01957142857,0.02476666667,0.008142857143,0.01276666667,54,,,,,,,,,,
2010-12-22,0.019,0.019,0.019,0.007,0,0.01957142857,0.02423333333,0.007857142857,0.0123,54,,,,,,,,,,
2010-12-23,0.018,0.018,0.018,0.007,0,0.01942857143,0.0237,0.007571428571,0.01186666667,54,,,,,,,,,,
2010-12-24,0.018,0.018,0.018,0.007,0,0.01914285714,0.0232,0.007428571429,0.01146666667,54,,,,,,,,,,
2010-12-25,0.017,0.017,0.017,0.006,0,0.01871428571,0.0227,0.007142857143,0.01106666667,54,,,,,,,,,,
2010-12-26,0.017,0.017,0.017,0.006,0,0.01828571429,0.02223333333,0.006857142857,0.01066666667,54,,,,,,,,,,
2010-12-27,0.017,0.017,0.017,0.006,0,0.01785714286,0.02176666667,0.006571428571,0.0103,54,,,,,,,,,,
2010-12-28,0.016,0.016,0.016,0.006,0,0.01742857143,0.0213,0.006428571429,0.009966666667,54,,,,,,,,,,
2010-12-29,0.016,0.016,0.016,0.006,0,0.017,0.02086666667,0.006285714286,0.009633333333,54,,,,,,,,,,
2010-12-30,0.015,0.015,0.015,0.005,0,0.01657142857,0.02043333333,0.006,0.0093,54,,,,,,,,,,
2010-12-31,0.016,0.016,0.016,0.005,0,0.01628571429,0.02006666667,0.005714285714,0.008966666667,54,,,,,,,,,,
2011-01-01,0.016,0.016,0.016,0.005,0,0.01614285714,0.01973333333,0.005571428571,0.008666666667,54,,,,,,,,,,
2011-01-02,0.015,0.015,0.015,0.005,0,0.01585714286,0.01936666667,0.005428571429,0.008366666667,54,,,,,,,,,,
2011-01-03,0.015,0.015,0.015,0.005,0,0.01557142857,0.01903333333,0.005285714286,0.0081,54,,,,,,,,,,
2011-01-04,0.015,0.015,0.015,0.005,0,0.01542857143,0.0187,0.005142857143,0.007833333333,54,,,,,,,,,,
2011-01-05,0.015,0.015,0.015,0.005,0,0.01528571429,0.0184,0.005,0.0076,54,,,,,,,,,,
2011-01-06,0.016,0.016,0.016,0.004,0,0.01542857143,0.01813333333,0.004857142857,0.007333333333,54,,,,,,,,,,
2011-01-07,0.016,0.016,0.016,0.004,0,0.01542857143,0.0179,0.004714285714,0.007066666667,54,,,,,,,,,,
2011-01-08,0.017,0.017,0.017,0.004,0,0.01557142857,0.01773333333,0.004571428571,0.006833333333,54,,,,,,,,,,
2011-01-09,0.017,0.017,0.017,0.004,0,0.01585714286,0.0176,0.004428571429,0.0066,54,,,,,,,,,,
2011-01-10,0.016,0.016,0.016,0.004,0,0.016,0.01743333333,0.004285714286,0.0064,54,,,,,,,,,,
2011-01-11,0.016,0.016,0.016,0.005,0,0.01614285714,0.0173,0.004285714286,0.006233333333,54,,,,,,,,,,
2011-01-12,0.015,0.015,0.015,0.005,0,0.01614285714,0.01713333333,0.004285714286,0.006066666667,54,,,,,,,,,,
2011-01-13,0.014,0.014,0.014,0.005,0,0.01585714286,0.01696666667,0.004428571429,0.005933333333,54,,,,,,,,,,
2011-01-14,0.014,0.014,0.014,0.004,0,0.01557142857,0.0168,0.004428571429,0.005766666667,54,,,,,,,,,,
2011-01-15,0.014,0.014,0.014,0.004,0,0.01514285714,0.01663333333,0.004428571429,0.0056,54,,,,,,,,,,
2011-01-16,0.015,0.015,0.015,0.004,0,0.01485714286,0.01646666667,0.004428571429,0.005466666667,54,,,,,,,,,,
2011-01-17,0.015,0.015,0.015,0.006,0,0.01471428571,0.0163,0.004714285714,0.0054,54,,,,,,,,,,
2011-01-18,0.015,0.015,0.015,0.012,0,0.01457142857,0.01613333333,0.005714285714,0.005533333333,54,,,,,,,,,,
2011-01-19,0.014,0.014,0.014,0.011,0,0.01442857143,0.01593333333,0.006571428571,0.005633333333,54,,,,,,,,,,
2011-01-20,0.014,0.014,0.014,0.011,0,0.01442857143,0.01576666667,0.007428571429,0.005766666667,54,,,,,,,,,,
2011-01-21,0.014,0.014,0.014,0.01,0,0.01442857143,0.0156,0.008285714286,0.005866666667,54,,,,,,,,,,
2011-01-22,0.014,0.014,0.014,0.01,0,0.01442857143,0.01546666667,0.009142857143,0.005966666667,54,,,,,,,,,,
2011-01-23,0.014,0.014,0.014,0.009,0,0.01428571429,0.01533333333,0.009857142857,0.006033333333,54,,,,,,,,,,
2011-01-24,0.014,0.014,0.014,0.009,0,0.01414285714,0.01523333333,0.01028571429,0.006133333333,54,,,,,,,,,,
2011-01-25,0.014,0.014,0.014,0.009,0,0.014,0.01513333333,0.009857142857,0.006233333333,54,,,,,,,,,,
2011-01-26,0.014,0.014,0.014,0.009,0,0.014,0.01503333333,0.009571428571,0.006333333333,54,,,,,,,,,,
2011-01-27,0.013,0.013,0.013,0.008,0,0.01385714286,0.01493333333,0.009142857143,0.0064,54,,,,,,,,,,
2011-01-28,0.013,0.013,0.013,0.008,0,0.01371428571,0.01483333333,0.008857142857,0.006466666667,54,,,,,,,,,,
2011-01-29,0.013,0.013,0.013,0.008,0,0.01357142857,0.01476666667,0.008571428571,0.006566666667,54,,,,,,,,,,
2011-01-30,0.013,0.013,0.013,0.007,0,0.01342857143,0.01466666667,0.008285714286,0.006633333333,54,,,,,,,,,,
2011-01-31,0.012,0.012,0.012,0.007,0,0.01314285714,0.01453333333,0.008,0.0067,54,,,,,,,,,,
2011-02-01,0.012,0.012,0.012,0.007,0,0.01285714286,0.01443333333,0.007714285714,0.006766666667,54,,,,,,,,,,
2011-02-02,0.012,0.012,0.012,0.009,0,0.01257142857,0.01433333333,0.007714285714,0.0069,54,,,,,,,,,,
2011-02-03,0.012,0.012,0.012,0.009,0,0.01242857143,0.01423333333,0.007857142857,0.007033333333,54,,,,,,,,,,
2011-02-04,0.013,0.013,0.013,0.012,0,0.01242857143,0.01416666667,0.008428571429,0.007266666667,54,,,,,,,,,,
2011-02-05,0.013,0.013,0.013,0.012,0,0.01242857143,0.01406666667,0.009,0.007533333333,54,,,,,,,,,,
2011-02-06,0.013,0.013,0.013,0.011,0,0.01242857143,0.01396666667,0.009571428571,0.007766666667,54,,,,,,,,,,
2011-02-07,0.014,0.014,0.014,0.01,0,0.01271428571,0.01386666667,0.01,0.007966666667,54,,,,,,,,,,
2011-02-08,0.014,0.014,0.014,0.01,0,0.013,0.01376666667,0.01042857143,0.008166666667,54,,,,,,,,,,
2011-02-09,0.014,0.014,0.014,0.009,0,0.01328571429,0.0137,0.01042857143,0.008333333333,54,,,,,,,,,,
2011-02-10,0.016,0.016,0.016,0.009,0,0.01385714286,0.0137,0.01042857143,0.008466666667,54,,,,,,,,,,
2011-02-11,0.019,0.019,0.019,0.009,0,0.01471428571,0.01383333333,0.01,0.0086,54,,,,,,,,,,
2011-02-12,0.018,0.018,0.018,0.008,0,0.01542857143,0.01396666667,0.009428571429,0.0087,54,,,,,,,,,,
2011-02-13,0.018,0.018,0.018,0.008,0,0.01614285714,0.0141,0.009,0.008833333333,54,,,,,,,,,,
2011-02-14,0.017,0.017,0.017,0.008,0,0.01657142857,0.0142,0.008714285714,0.008966666667,54,,,,,,,,,,
2011-02-15,0.017,0.017,0.017,0.007,0,0.017,0.01426666667,0.008285714286,0.009066666667,54,,,,,,,,,,
2011-02-16,0.016,0.016,0.016,0.007,0,0.01728571429,0.0143,0.008,0.0091,54,,,,,,,,,,
2011-02-17,0.016,0.016,0.016,0.007,0,0.01728571429,0.01433333333,0.007714285714,0.008933333333,54,,,,,,,,,,
2011-02-18,0.015,0.015,0.015,0.007,0,0.01671428571,0.01436666667,0.007428571429,0.0088,54,,,,,,,,,,
2011-02-19,0.015,0.015,0.015,0.006,0,0.01628571429,0.0144,0.007142857143,0.008633333333,54,,,,,,,,,,
2011-02-20,0.015,0.015,0.015,0.006,0,0.01585714286,0.01443333333,0.006857142857,0.0085,54,,,,,,,,,,
2011-02-21,0.014,0.014,0.014,0.006,0,0.01542857143,0.01443333333,0.006571428571,0.008366666667,54,-12.48571429,-10.62857143,-7.796428571,-8.101190476,4.36456044,,,,,
2011-02-22,0.014,0.014,0.014,0.006,0,0.015,0.01443333333,0.006428571429,0.008266666667,54,,,,,,,,,,
2011-02-23,0.013,0.013,0.013,0.006,0,0.01457142857,0.0144,0.006285714286,0.008166666667,54,,,,,,,,,,
2011-02-24,0.013,0.013,0.013,0.005,0,0.01414285714,0.01436666667,0.006,0.008033333333,54,,,,,,,,,,
2011-02-25,0.013,0.013,0.013,0.005,0,0.01385714286,0.01433333333,0.005714285714,0.0079,54,,,,,,,,,,
2011-02-26,0.012,0.012,0.012,0.005,0,0.01342857143,0.0143,0.005571428571,0.0078,54,,,,,,,,,,
2011-02-27,0.012,0.012,0.012,0.005,0,0.013,0.01426666667,0.005428571429,0.0077,54,,,,,,,,,,
2011-02-28,0.012,0.012,0.012,0.005,0,0.01271428571,0.01423333333,0.005285714286,0.0076,54,,,,,,,,,,
2011-03-01,0.011,0.011,0.011,0.005,0,0.01228571429,0.01416666667,0.005142857143,0.007533333333,54,,,,,,,,,,
2011-03-02,0.011,0.011,0.011,0.004,0,0.012,0.01413333333,0.004857142857,0.007433333333,54,,,,,,,,,,
2011-03-03,0.011,0.011,0.011,0.004,0,0.01171428571,0.0141,0.004714285714,0.007333333333,54,,,,,,,,,,
2011-03-04,0.011,0.011,0.011,0.004,0,0.01142857143,0.01406666667,0.004571428571,0.007166666667,54,,,,,,,,,,
2011-03-05,0.01,0.01,0.01,0.008,0,0.01114285714,0.014,0.005,0.007133333333,54,,,,,,,,,,
2011-03-06,0.01,0.01,0.01,0.008,0,0.01085714286,0.0139,0.005428571429,0.007,54,,,,,,,,,,
